624 42 334
625 41 329
626 38 324
627 37 324
628 38 318
629 38 313
630 36 308
631 38 302
632 38 293
633 40 288
634 38 285
635 34 282
636 35 280
637 38 275
638 38 268
639 37 262
640 42 256
641 41 248
642 42 245
643 38 244
644 36 242
645 34 239
646 34 236
647 32 235
648 31 233
649 29 229
650 31 223
651 30 223
652 30 222
653 30 218
654 32 216
655 33 210
656 34 206
657 38 205
658 40 196
659 44 190
660 45 186
661 48 182
662 51 180
663 52 179
664 51 174
665 57 170
666 61 166
667 64 165
668 65 160
669 63 159
670 71 155
671 72 151
672 73 148
673 77 146
674 81 147
675 81 145
676 82 146
677 83 146
678 84 143
679 87 140
680 86 139
681 92 141
682 96 141
683 102 140
684 104 136
685 99 135
686 105 137
687 111 137
688 111 133
689 119 134
690 121 134
691 123 133
692 129 128
693 131 126
694 134 123
695 140 121
696 145 117
697 152 116
698 163 111
699 165 107
700 165 112
701 162 111
702 167 111
703 179 113
704 192 113
705 196 114
706 206 117
707 216 123
708 229 123
709 240 121
710 255 122
711 260 122
712 278 125
713 294 124
714 312 125
715 325 126
716 333 125
717 332 129
718 338 131
719 334 135
720 329 138
721 319 140
722 314 144
723 311 147
724 302 152
725 305 159
726 301 165
727 297 169
728 287 173
729 287 177
730 292 184
731 296 187
732 301 191
733 291 195
734 286 197
735 279 197
736 277 198
737 283 198
738 289 194
739 298 192
740 297 195
741 291 195
742 283 194
743 292 195
744 292 193
745 297 192
746 295 195
747 297 199
748 315 204
749 316 205
750 325 204
751 333 203
752 344 199
753 352 199
754 360 201
755 358 205
756 366 211
757 378 209
758 380 208
759 380 206
760 371 209
761 379 213
762 383 213
763 388 218
764 391 220
765 398 229
766 401 228
767 399 232
768 402 236
769 415 235
770 419 237
771 419 240
772 418 246
773 416 249
774 429 254
775 429 252
776 421 256
777 435 258
778 435 258
779 437 261
780 440 269
781 444 265
782 450 269
783 463 277
784 463 279
785 445 283
786 456 285
787 446 284
788 450 280
789 446 283
790 440 289
791 463 293
792 456 296
793 446 297
794 445 291
795 451 296
796 464 300
797 462 296
798 474 295
799 483 298
800 506 300
801 505 299
802 511 299
803 517 306
804 514 307
805 514 307
806 513 307
807 520 314
808 516 317
809 510 316
810 508 321
811 512 325
812 513 331
813 514 339
814 518 346
815 528 346
816 536 345
817 546 344
818 552 351
819 549 354
820 562 361
821 552 364
822 559 374
823 555 379
824 566 383
825 558 391
826 556 400
827 533 406
828 507 423
829 486 436
830 461 440
831 437 444
832 392 451
833 366 447
834 351 452
835 329 457
836 305 466
837 279 463
838 253 464
839 241 465
840 221 466
841 212 473
842 202 472
843 198 474
844 186 475
845 180 475
846 172 473
847 166 467
848 159 463
849 161 457
850 151 450
851 146 439
852 139 436
853 130 432
854 127 428
855 123 422
856 119 421
857 110 425
858 111 420
859 101 414
860 103 407
861 94 394
862 86 391
863 83 384
864 77 383
865 79 383
866 75 368
867 65 365
868 66 358
869 68 354
870 72 353
871 71 349
872 71 344
873 69 336
874 70 334
875 71 329
876 71 322
877 70 314
878 70 309
879 76 308
880 82 300
881 81 296
882 87 291
883 87 286
884 83 282
885 87 281
886 83 277
887 85 269
888 84 263
889 85 261
